date,case,case_origin,code
2020-01-23,1,Trong nước,local_case
2020-01-24,0,Trong nước,local_case
2020-01-25,0,Trong nước,local_case
2020-01-26,1,Trong nước,local_case
2020-01-27,0,Trong nước,local_case
2020-01-28,0,Trong nước,local_case
2020-01-29,0,Trong nước,local_case
2020-01-30,1,Trong nước,local_case
2020-01-31,0,Trong nước,local_case
2020-02-01,0,Trong nước,local_case
2020-02-02,0,Trong nước,local_case
2020-02-03,0,Trong nước,local_case
2020-02-04,1,Trong nước,local_case
2020-02-05,0,Trong nước,local_case
2020-02-06,0,Trong nước,local_case
2020-02-07,1,Trong nước,local_case
2020-02-08,1,Trong nước,local_case
2020-02-09,0,Trong nước,local_case
2020-02-10,0,Trong nước,local_case
2020-02-11,0,Trong nước,local_case
2020-02-12,1,Trong nước,local_case
2020-02-13,0,Trong nước,local_case
2020-02-14,0,Trong nước,local_case
2020-02-15,0,Trong nước,local_case
2020-02-16,0,Trong nước,local_case
2020-02-17,0,Trong nước,local_case
2020-02-18,0,Trong nước,local_case
2020-02-19,0,Trong nước,local_case
2020-03-06,0,Trong nước,local_case
2020-03-07,2,Trong nước,local_case
2020-03-08,0,Trong nước,local_case
2020-03-09,0,Trong nước,local_case
2020-03-10,0,Trong nước,local_case
2020-03-11,10,Trong nước,local_case
2020-03-12,1,Trong nước,local_case
2020-03-13,2,Trong nước,local_case
2020-03-14,0,Trong nước,local_case
2020-03-15,0,Trong nước,local_case
2020-03-16,0,Trong nước,local_case
2020-03-17,1,Trong nước,local_case
2020-03-18,0,Trong nước,local_case
2020-03-19,2,Trong nước,local_case
2020-03-20,0,Trong nước,local_case
2020-03-21,1,Trong nước,local_case
2020-03-22,5,Trong nước,local_case
2020-03-23,3,Trong nước,local_case
2020-03-24,12,Trong nước,local_case
2020-03-25,1,Trong nước,local_case
2020-03-26,20,Trong nước,local_case
2020-03-27,3,Trong nước,local_case
2020-03-28,7,Trong nước,local_case
2020-03-29,15,Trong nước,local_case
2020-03-30,10,Trong nước,local_case
2020-03-31,9,Trong nước,local_case
2020-04-01,12,Trong nước,local_case
2020-04-02,10,Trong nước,local_case
2020-04-03,3,Trong nước,local_case
2020-04-04,2,Trong nước,local_case
2020-04-05,0,Trong nước,local_case
2020-04-06,1,Trong nước,local_case
2020-04-07,1,Trong nước,local_case
2020-04-08,2,Trong nước,local_case
2020-04-09,1,Trong nước,local_case
2020-04-10,2,Trong nước,local_case
2020-04-11,1,Trong nước,local_case
2020-04-12,2,Trong nước,local_case
2020-04-13,5,Trong nước,local_case
2020-04-14,1,Trong nước,local_case
2020-04-15,1,Trong nước,local_case
2020-04-16,1,Trong nước,local_case
2020-04-17,0,Trong nước,local_case
2020-04-18,0,Trong nước,local_case
2020-04-19,0,Trong nước,local_case
2020-04-20,0,Trong nước,local_case
2020-04-21,0,Trong nước,local_case
2020-04-22,0,Trong nước,local_case
2020-04-23,0,Trong nước,local_case
2020-04-24,0,Trong nước,local_case
2020-04-25,0,Trong nước,local_case
2020-04-26,0,Trong nước,local_case
2020-04-27,0,Trong nước,local_case
2020-04-28,0,Trong nước,local_case
2020-04-29,0,Trong nước,local_case
2020-04-30,0,Trong nước,local_case
2020-05-01,0,Trong nước,local_case
2020-05-03,0,Trong nước,local_case
2020-05-04,0,Trong nước,local_case
2020-05-05,0,Trong nước,local_case
2020-05-06,0,Trong nước,local_case
2020-05-07,0,Trong nước,local_case
2020-05-08,0,Trong nước,local_case
2020-05-09,0,Trong nước,local_case
2020-05-10,0,Trong nước,local_case
2020-05-11,0,Trong nước,local_case
2020-05-12,0,Trong nước,local_case
2020-05-13,0,Trong nước,local_case
2020-05-14,0,Trong nước,local_case
2020-05-15,0,Trong nước,local_case
2020-05-16,0,Trong nước,local_case
2020-05-17,0,Trong nước,local_case
2020-05-18,0,Trong nước,local_case
2020-05-19,0,Trong nước,local_case
2020-05-20,0,Trong nước,local_case
2020-05-21,0,Trong nước,local_case
2020-05-22,0,Trong nước,local_case
2020-05-23,0,Trong nước,local_case
2020-05-24,1,Trong nước,local_case
2020-05-25,1,Trong nước,local_case
2020-05-26,1,Trong nước,local_case
2020-05-27,0,Trong nước,local_case
2020-05-28,0,Trong nước,local_case
2020-05-29,0,Trong nước,local_case
2020-05-30,1,Trong nước,local_case
2020-05-31,0,Trong nước,local_case
2020-06-01,0,Trong nước,local_case
2020-06-02,0,Trong nước,local_case
2020-06-03,0,Trong nước,local_case
2020-06-04,0,Trong nước,local_case
2020-06-05,0,Trong nước,local_case
2020-06-06,1,Trong nước,local_case
2020-06-07,0,Trong nước,local_case
2020-06-08,3,Trong nước,local_case
2020-06-09,0,Trong nước,local_case
2020-06-10,0,Trong nước,local_case
2020-06-11,0,Trong nước,local_case
2020-06-12,1,Trong nước,local_case
2020-06-13,1,Trong nước,local_case
2020-06-14,0,Trong nước,local_case
2020-06-15,0,Trong nước,local_case
2020-06-16,0,Trong nước,local_case
2020-06-17,0,Trong nước,local_case
2020-06-18,0,Trong nước,local_case
2020-06-19,7,Trong nước,local_case
2020-06-20,0,Trong nước,local_case
2020-06-21,0,Trong nước,local_case
2020-06-22,0,Trong nước,local_case
2020-06-23,0,Trong nước,local_case
2020-06-24,2,Trong nước,local_case
2020-06-25,0,Trong nước,local_case
2020-06-26,1,Trong nước,local_case
2020-06-27,2,Trong nước,local_case
2020-06-28,0,Trong nước,local_case
2020-06-29,0,Trong nước,local_case
2020-06-30,0,Trong nước,local_case
2020-07-01,0,Trong nước,local_case
2020-07-02,0,Trong nước,local_case
2020-07-03,0,Trong nước,local_case
2020-07-04,0,Trong nước,local_case
2020-07-06,14,Trong nước,local_case
2020-07-07,0,Trong nước,local_case
2020-07-08,0,Trong nước,local_case
2020-07-09,0,Trong nước,local_case
2020-07-10,0,Trong nước,local_case
2020-07-11,1,Trong nước,local_case
2020-07-12,0,Trong nước,local_case
2020-07-13,0,Trong nước,local_case
2020-07-14,1,Trong nước,local_case
2020-07-15,0,Trong nước,local_case
2020-07-16,0,Trong nước,local_case
2020-07-17,0,Trong nước,local_case
2020-07-18,0,Trong nước,local_case
2020-07-19,1,Trong nước,local_case
2020-07-20,0,Trong nước,local_case
2020-07-21,12,Trong nước,local_case
2020-07-22,5,Trong nước,local_case
2020-07-23,4,Trong nước,local_case
2020-07-24,1,Trong nước,local_case
2020-07-25,3,Trong nước,local_case
2020-07-26,3,Trong nước,local_case
2020-07-27,2,Trong nước,local_case
2020-07-28,16,Trong nước,local_case
2020-07-29,12,Trong nước,local_case
2020-07-30,14,Trong nước,local_case
2020-07-31,56,Trong nước,local_case
2020-08-01,43,Trong nước,local_case
2020-08-02,32,Trong nước,local_case
2020-08-03,29,Trong nước,local_case
2020-08-04,38,Trong nước,local_case
2020-08-05,42,Trong nước,local_case
2020-08-06,31,Trong nước,local_case
2020-08-07,33,Trong nước,local_case
2020-08-08,21,Trong nước,local_case
2020-08-09,39,Trong nước,local_case
2020-08-10,5,Trong nước,local_case
2020-08-11,13,Trong nước,local_case
2020-08-12,20,Trong nước,local_case
2020-08-13,24,Trong nước,local_case
2020-08-14,24,Trong nước,local_case
2020-08-15,16,Trong nước,local_case
2020-08-16,9,Trong nước,local_case
2020-08-17,13,Trong nước,local_case
2020-08-18,10,Trong nước,local_case
2020-08-19,4,Trong nước,local_case
2020-08-20,13,Trong nước,local_case
2020-08-21,2,Trong nước,local_case
2020-08-22,5,Trong nước,local_case
2020-08-23,2,Trong nước,local_case
2020-08-24,6,Trong nước,local_case
2020-08-25,7,Trong nước,local_case
2020-08-26,0,Trong nước,local_case
2020-08-27,2,Trong nước,local_case
2020-08-28,1,Trong nước,local_case
2020-08-29,1,Trong nước,local_case
2020-08-30,0,Trong nước,local_case
2020-08-31,0,Trong nước,local_case
2020-09-01,0,Trong nước,local_case
2020-09-02,1,Trong nước,local_case
2020-09-03,0,Trong nước,local_case
2020-09-04,0,Trong nước,local_case
2020-09-05,0,Trong nước,local_case
2020-09-06,0,Trong nước,local_case
2020-09-07,0,Trong nước,local_case
2020-09-08,0,Trong nước,local_case
2020-09-09,0,Trong nước,local_case
2020-09-10,0,Trong nước,local_case
2020-09-11,0,Trong nước,local_case
2020-09-12,0,Trong nước,local_case
2020-09-13,0,Trong nước,local_case
2020-09-14,0,Trong nước,local_case
2020-09-15,0,Trong nước,local_case
2020-09-16,0,Trong nước,local_case
2020-09-17,0,Trong nước,local_case
2020-09-18,0,Trong nước,local_case
2020-09-19,0,Trong nước,local_case
2020-09-20,0,Trong nước,local_case
2020-09-21,0,Trong nước,local_case
2020-09-22,0,Trong nước,local_case
2020-09-23,0,Trong nước,local_case
2020-09-24,0,Trong nước,local_case
2020-09-25,0,Trong nước,local_case
2020-09-26,0,Trong nước,local_case
2020-09-27,0,Trong nước,local_case
2020-09-28,2,Trong nước,local_case
2020-09-29,0,Trong nước,local_case
2020-09-30,0,Trong nước,local_case
2020-10-01,0,Trong nước,local_case
2020-10-02,0,Trong nước,local_case
2020-10-03,0,Trong nước,local_case
2020-10-04,0,Trong nước,local_case
2020-10-05,0,Trong nước,local_case
2020-10-06,0,Trong nước,local_case
2020-10-07,0,Trong nước,local_case
2020-10-08,0,Trong nước,local_case
2020-10-09,0,Trong nước,local_case
2020-10-10,0,Trong nước,local_case
2020-10-11,0,Trong nước,local_case
2020-10-12,0,Trong nước,local_case
2020-10-13,0,Trong nước,local_case
2020-10-14,0,Trong nước,local_case
2020-10-15,0,Trong nước,local_case
2020-10-16,0,Trong nước,local_case
2020-10-17,0,Trong nước,local_case
2020-10-18,0,Trong nước,local_case
2020-10-19,0,Trong nước,local_case
2020-10-20,0,Trong nước,local_case
2020-10-21,0,Trong nước,local_case
2020-10-22,0,Trong nước,local_case
2020-10-23,0,Trong nước,local_case
2020-10-24,0,Trong nước,local_case
2020-10-25,0,Trong nước,local_case
2020-10-26,0,Trong nước,local_case
2020-10-27,0,Trong nước,local_case
2020-10-28,0,Trong nước,local_case
2020-10-29,0,Trong nước,local_case
2020-10-30,0,Trong nước,local_case
2020-10-31,0,Trong nước,local_case
2020-11-01,0,Trong nước,local_case
2020-11-02,0,Trong nước,local_case
2020-11-03,0,Trong nước,local_case
2020-11-04,0,Trong nước,local_case
2020-11-05,0,Trong nước,local_case
2020-11-06,0,Trong nước,local_case
2020-11-07,0,Trong nước,local_case
2020-11-08,0,Trong nước,local_case
2020-11-09,0,Trong nước,local_case
2020-11-10,0,Trong nước,local_case
2020-11-11,0,Trong nước,local_case
2020-11-12,0,Trong nước,local_case
2020-11-13,0,Trong nước,local_case
2020-11-14,0,Trong nước,local_case
2020-11-15,0,Trong nước,local_case
2020-11-16,0,Trong nước,local_case
2020-11-17,0,Trong nước,local_case
2020-11-18,0,Trong nước,local_case
2020-11-19,0,Trong nước,local_case
2020-11-20,0,Trong nước,local_case
2020-11-21,0,Trong nước,local_case
2020-11-22,0,Trong nước,local_case
2020-11-23,0,Trong nước,local_case
2020-11-24,0,Trong nước,local_case
2020-11-25,0,Trong nước,local_case
2020-11-26,0,Trong nước,local_case
2020-11-27,0,Trong nước,local_case
2020-11-28,0,Trong nước,local_case
2020-11-29,0,Trong nước,local_case
2020-11-30,0,Trong nước,local_case
2020-12-01,3,Trong nước,local_case
2020-12-02,0,Trong nước,local_case
2020-12-03,0,Trong nước,local_case
2020-12-04,0,Trong nước,local_case
2020-12-05,0,Trong nước,local_case
2020-12-06,0,Trong nước,local_case
2020-12-07,0,Trong nước,local_case
2020-12-08,0,Trong nước,local_case
2020-12-09,0,Trong nước,local_case
2020-12-10,0,Trong nước,local_case
2020-12-11,0,Trong nước,local_case
2020-12-12,0,Trong nước,local_case
2020-12-13,0,Trong nước,local_case
2020-12-14,0,Trong nước,local_case
2020-12-15,0,Trong nước,local_case
2020-12-16,0,Trong nước,local_case
2020-12-17,0,Trong nước,local_case
2020-12-18,0,Trong nước,local_case
2020-12-19,0,Trong nước,local_case
2020-12-20,0,Trong nước,local_case
2020-12-21,0,Trong nước,local_case
2020-12-22,0,Trong nước,local_case
2020-12-23,0,Trong nước,local_case
2020-12-24,0,Trong nước,local_case
2020-12-25,0,Trong nước,local_case
2020-12-26,0,Trong nước,local_case
2020-12-27,0,Trong nước,local_case
2020-12-28,0,Trong nước,local_case
2020-12-29,0,Trong nước,local_case
2020-12-30,0,Trong nước,local_case
2020-12-31,0,Trong nước,local_case
2021-01-01,0,Trong nước,local_case
2021-01-02,0,Trong nước,local_case
2021-01-03,0,Trong nước,local_case
2021-01-04,0,Trong nước,local_case
2021-01-05,0,Trong nước,local_case
2021-01-06,0,Trong nước,local_case
2021-01-07,0,Trong nước,local_case
2021-01-08,0,Trong nước,local_case
2021-01-09,0,Trong nước,local_case
2021-01-10,0,Trong nước,local_case
2021-01-11,0,Trong nước,local_case
2021-01-12,0,Trong nước,local_case
2021-01-13,0,Trong nước,local_case
2021-01-14,0,Trong nước,local_case
2021-01-15,0,Trong nước,local_case
2021-01-16,0,Trong nước,local_case
2021-01-17,0,Trong nước,local_case
2021-01-18,0,Trong nước,local_case
2021-01-19,0,Trong nước,local_case
2021-01-20,0,Trong nước,local_case
2021-01-21,0,Trong nước,local_case
2021-01-22,0,Trong nước,local_case
2021-01-23,0,Trong nước,local_case
2021-01-24,0,Trong nước,local_case
2021-01-25,0,Trong nước,local_case
2021-01-26,0,Trong nước,local_case
2021-01-27,0,Trong nước,local_case
2021-01-28,2,Trong nước,local_case
2021-01-29,96,Trong nước,local_case
2021-01-30,39,Trong nước,local_case
2021-01-31,99,Trong nước,local_case
2021-02-01,34,Trong nước,local_case
2021-02-02,23,Trong nước,local_case
2021-02-03,36,Trong nước,local_case
2021-02-04,46,Trong nước,local_case
2021-02-05,18,Trong nước,local_case
2021-02-06,5,Trong nước,local_case
2021-02-07,20,Trong nước,local_case
2021-02-08,12,Trong nước,local_case
2021-02-09,53,Trong nước,local_case
2021-02-10,21,Trong nước,local_case
2021-02-11,49,Trong nước,local_case
2021-02-12,2,Trong nước,local_case
2021-02-13,49,Trong nước,local_case
2021-02-14,33,Trong nước,local_case
2021-02-15,11,Trong nước,local_case
2021-02-16,43,Trong nước,local_case
2021-02-17,44,Trong nước,local_case
2021-02-18,2,Trong nước,local_case
2021-02-19,19,Trong nước,local_case
2021-02-20,14,Trong nước,local_case
2021-02-21,13,Trong nước,local_case
2021-02-22,10,Trong nước,local_case
2021-02-23,16,Trong nước,local_case
2021-02-24,11,Trong nước,local_case
2021-02-25,8,Trong nước,local_case
2021-02-26,6,Trong nước,local_case
2021-02-27,6,Trong nước,local_case
2021-02-28,16,Trong nước,local_case
2021-03-01,13,Trong nước,local_case
2021-03-02,11,Trong nước,local_case
2021-03-03,9,Trong nước,local_case
2021-03-04,6,Trong nước,local_case
2021-03-05,6,Trong nước,local_case
2021-03-06,12,Trong nước,local_case
2021-03-07,2,Trong nước,local_case
2021-03-08,1,Trong nước,local_case
2021-03-09,1,Trong nước,local_case
2021-03-10,2,Trong nước,local_case
2021-03-11,0,Trong nước,local_case
2021-03-12,4,Trong nước,local_case
2021-03-13,2,Trong nước,local_case
2021-03-14,0,Trong nước,local_case
2021-03-15,1,Trong nước,local_case
2021-03-16,3,Trong nước,local_case
2021-03-17,2,Trong nước,local_case
2021-03-18,2,Trong nước,local_case
2021-03-19,0,Trong nước,local_case
2021-03-20,0,Trong nước,local_case
2021-03-21,0,Trong nước,local_case
2021-03-22,0,Trong nước,local_case
2021-03-23,0,Trong nước,local_case
2021-03-24,0,Trong nước,local_case
2021-03-25,2,Trong nước,local_case
2021-03-26,0,Trong nước,local_case
2021-03-27,0,Trong nước,local_case
2021-03-28,0,Trong nước,local_case
2021-03-29,0,Trong nước,local_case
2021-03-30,0,Trong nước,local_case
2021-03-31,0,Trong nước,local_case
2021-04-01,0,Trong nước,local_case
2021-04-02,0,Trong nước,local_case
2021-04-03,0,Trong nước,local_case
2021-04-04,0,Trong nước,local_case
2021-04-05,0,Trong nước,local_case
2021-04-06,0,Trong nước,local_case
2021-04-07,0,Trong nước,local_case
2021-04-08,0,Trong nước,local_case
2021-04-09,0,Trong nước,local_case
2021-04-10,0,Trong nước,local_case
2021-04-11,0,Trong nước,local_case
2021-04-12,0,Trong nước,local_case
2021-04-13,0,Trong nước,local_case
2021-04-14,0,Trong nước,local_case
2021-04-15,0,Trong nước,local_case
2021-04-16,0,Trong nước,local_case
2021-04-17,0,Trong nước,local_case
2021-04-18,0,Trong nước,local_case
2021-04-19,0,Trong nước,local_case
2021-04-20,0,Trong nước,local_case
2021-04-21,0,Trong nước,local_case
2021-04-22,0,Trong nước,local_case
2021-04-23,0,Trong nước,local_case
2021-04-24,0,Trong nước,local_case
2021-04-25,0,Trong nước,local_case
2021-04-26,0,Trong nước,local_case
2021-04-27,1,Trong nước,local_case
2021-04-28,0,Trong nước,local_case
2021-04-29,2,Trong nước,local_case
2021-04-30,11,Trong nước,local_case
2021-05-01,2,Trong nước,local_case
2021-05-02,3,Trong nước,local_case
2021-05-03,12,Trong nước,local_case
2021-05-04,7,Trong nước,local_case
2021-05-05,4,Trong nước,local_case
2021-05-06,77,Trong nước,local_case
2021-05-07,42,Trong nước,local_case
2021-05-08,82,Trong nước,local_case
2021-05-09,90,Trong nước,local_case
2021-05-10,128,Trong nước,local_case
2021-05-11,83,Trong nước,local_case
2021-05-12,76,Trong nước,local_case
2021-05-13,88,Trong nước,local_case
2021-05-14,96,Trong nước,local_case
2021-05-15,76,Trong nước,local_case
2021-05-16,291,Trong nước,local_case
2021-05-17,118,Trong nước,local_case
2021-05-18,156,Trong nước,local_case
2021-05-19,104,Trong nước,local_case
2021-05-20,196,Trong nước,local_case
2021-05-21,119,Trong nước,local_case
2021-05-22,146,Trong nước,local_case
2021-05-23,138,Trong nước,local_case
2021-05-24,189,Trong nước,local_case
2021-05-25,441,Trong nước,local_case
2021-05-26,236,Trong nước,local_case
2021-05-27,191,Trong nước,local_case
2021-05-28,294,Trong nước,local_case
2021-05-29,277,Trong nước,local_case
2021-05-30,202,Trong nước,local_case
2021-05-31,260,Trong nước,local_case
2021-06-01,262,Trong nước,local_case
2021-06-02,205,Trong nước,local_case
2021-06-03,252,Trong nước,local_case
2021-06-04,229,Trong nước,local_case
2021-06-05,241,Trong nước,local_case
2021-06-06,204,Trong nước,local_case
2021-06-07,214,Trong nước,local_case
2021-06-08,171,Trong nước,local_case
2021-06-09,383,Trong nước,local_case
2021-06-10,211,Trong nước,local_case
2021-06-11,186,Trong nước,local_case
2021-06-12,260,Trong nước,local_case
2021-06-13,282,Trong nước,local_case
2021-06-14,267,Trong nước,local_case
2021-06-15,398,Trong nước,local_case
2021-06-16,416,Trong nước,local_case
2021-06-17,503,Trong nước,local_case
2021-06-18,261,Trong nước,local_case
2021-06-19,440,Trong nước,local_case
2021-06-20,343,Trong nước,local_case
2021-06-21,268,Trong nước,local_case
2021-06-22,168,Trong nước,local_case
2021-06-23,217,Trong nước,local_case
2021-06-24,341,Trong nước,local_case
2021-06-25,849,Trong nước,local_case
2021-06-26,100,Trong nước,local_case
2021-06-27,329,Trong nước,local_case
2021-06-28,479,Trong nước,local_case
2021-06-29,282,Trong nước,local_case
2021-06-30,529,Trong nước,local_case
2021-07-01,698,Trong nước,local_case
2021-07-02,528,Trong nước,local_case
2021-07-03,916,Trong nước,local_case
2021-07-04,851,Trong nước,local_case
2021-07-05,1099,Trong nước,local_case
2021-07-06,1041,Trong nước,local_case
2021-07-07,1513,Trong nước,local_case
2021-07-08,793,Trong nước,local_case
2021-07-09,1613,Trong nước,local_case
2021-07-10,1872,Trong nước,local_case
2021-07-11,1933,Trong nước,local_case
2021-07-12,2365,Trong nước,local_case
2021-07-13,2299,Trong nước,local_case
2021-07-14,2222,Trong nước,local_case
2021-07-15,4096,Trong nước,local_case
2021-07-16,1657,Trong nước,local_case
2021-07-17,6017,Trong nước,local_case
2021-07-18,5299,Trong nước,local_case
2021-07-19,4190,Trong nước,local_case
2021-07-20,4781,Trong nước,local_case
2021-07-21,7091,Trong nước,local_case
2021-07-22,6528,Trong nước,local_case
2021-07-23,5273,Trong nước,local_case
2021-07-24,9248,Trong nước,local_case
2021-07-25,4593,Trong nước,local_case
2021-07-26,10810,Trong nước,local_case
2021-07-27,7893,Trong nước,local_case
2021-07-28,6561,Trong nước,local_case
2021-07-29,7597,Trong nước,local_case
2021-07-30,8626,Trong nước,local_case
2021-07-31,8627,Trong nước,local_case
2021-08-01,8600,Trong nước,local_case
2021-08-02,7449,Trong nước,local_case
2021-08-03,8381,Trong nước,local_case
2021-08-04,7690,Trong nước,local_case
2021-08-05,7238,Trong nước,local_case
2021-08-06,8326,Trong nước,local_case
2021-08-07,7358,Trong nước,local_case
2021-08-08,9687,Trong nước,local_case
2021-08-09,9350,Trong nước,local_case
2021-08-10,8403,Trong nước,local_case
2021-08-11,8787,Trong nước,local_case
