date,case,case_origin,code
2020-11-07,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-08,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-09,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-10,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-11,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-12,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-13,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-14,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-15,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-16,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-17,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-18,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-19,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-20,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-21,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-22,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-23,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-24,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-25,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-26,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-27,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-28,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-29,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-11-30,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-01,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-02,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-03,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-04,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-05,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-06,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-07,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-08,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-09,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-10,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-11,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-12,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-13,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-14,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-15,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-16,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-17,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-18,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-19,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-20,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-21,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-22,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-23,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-24,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-25,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-26,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-27,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-28,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-29,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-30,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2020-12-31,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-01,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-02,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-03,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-04,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-05,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-06,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-07,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-08,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-09,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-10,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-11,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-12,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-13,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-14,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-15,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-16,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-17,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-18,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-19,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-20,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-21,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-22,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-23,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-24,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-25,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-26,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-27,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-28,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-29,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-30,24,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-01-31,27,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-01,39,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-02,45,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-03,48,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-04,47,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-05,53,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-06,42,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-07,37,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-08,26,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-09,22,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-10,27,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-11,25,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-12,25,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-13,23,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-14,29,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-15,31,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-16,31,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-17,29,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-18,33,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-19,26,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-20,28,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-21,23,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-22,20,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-23,20,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-24,16,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-25,12,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-26,13,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-27,11,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-02-28,10,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-01,10,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-02,10,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-03,10,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-04,9,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-05,9,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-06,9,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-07,10,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-08,8,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-09,6,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-10,5,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-11,4,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-12,3,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-13,3,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-14,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-15,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-16,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-17,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-18,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-19,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-20,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-21,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-22,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-23,1,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-24,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-25,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-26,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-27,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-28,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-29,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-30,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-03-31,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-01,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-02,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-03,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-04,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-05,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-06,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-07,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-08,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-09,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-10,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-11,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-12,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-13,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-14,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-15,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-16,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-17,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-18,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-19,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-20,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-21,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-22,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-23,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-24,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-25,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-26,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-27,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-28,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-29,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-04-30,0,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-01,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-02,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-03,2,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-04,4,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-05,5,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-06,5,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-07,16,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-08,21,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-09,32,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-10,44,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-11,61,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-12,72,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-13,82,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-14,84,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-15,91,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-16,91,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-17,119,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-18,118,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-19,128,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-20,132,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-21,148,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-22,151,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-23,161,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-24,139,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-25,149,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-26,190,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-27,209,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-28,208,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-29,233,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-30,252,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-05-31,261,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-01,271,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-02,246,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-03,241,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-04,250,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-05,241,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-06,235,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-07,236,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-08,229,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-09,216,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-10,242,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-11,236,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-12,230,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-13,232,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-14,243,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-15,251,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-16,283,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-17,288,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-18,330,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-19,341,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-20,366,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-21,375,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-22,375,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-23,342,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-24,314,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-25,291,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-26,375,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-27,326,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-28,324,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-29,354,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-06-30,371,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-01,415,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-02,466,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-03,420,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-04,537,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-05,611,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-06,700,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-07,808,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-08,949,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-09,963,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-10,1118,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-11,1254,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-12,1409,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-13,1590,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-14,1769,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-15,1871,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-16,2342,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-17,2349,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-18,2941,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-19,3422,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-20,3682,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-21,4037,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-22,4733,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-23,5080,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-24,5597,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-25,6058,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-26,5957,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-27,6903,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-28,7348,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-29,7272,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-30,7425,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-31,7904,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-01,7815,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-02,8387,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-03,7907,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-04,7977,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-05,8138,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-06,8087,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-07,8044,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-08,7863,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-09,8018,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-10,8290,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-11,8293,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-12,8449,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-13,8794,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-14,8913,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-15,9249,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-16,9233,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-17,9137,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-18,9313,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-19,9316,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-20,9443,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-21,9663,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-22,10198,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-23,10427,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-24,10667,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-25,10874,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-26,11350,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-27,11504,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-28,12470,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-29,12287,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-30,12498,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-31,13078,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-01,13304,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-02,13218,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-03,13454,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-04,13100,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-05,12732,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-06,12810,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-07,12572,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-08,12805,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-09,12978,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-10,12863,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-11,12645,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-12,12989,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-13,12835,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-14,12620,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-15,12083,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-16,11780,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-17,11506,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-18,11231,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-19,10856,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-20,10564,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-21,10202,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-22,10372,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-23,10509,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-24,10359,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-25,9933,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-26,9978,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-27,9971,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-28,10072,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-29,9548,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-30,9145,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-01,8962,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-02,8749,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-03,8164,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-04,7755,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-05,7488,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-06,7138,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-07,6632,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-08,6064,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-09,5795,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-10,5693,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-11,5411,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-12,4950,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-13,4612,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-14,4469,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-15,4578,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-16,4549,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-17,4425,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-18,4222,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-19,4165,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-20,4245,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-21,4220,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-22,4148,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-23,4075,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-24,4107,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-25,4232,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-26,4247,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-27,4307,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-28,4504,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-29,4642,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-30,4854,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-31,5044,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-01,5283,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-02,5590,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-03,5805,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-04,6088,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-05,6257,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-06,6491,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-07,6765,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-08,6951,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-09,7206,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-10,7547,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-11,7620,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-12,7834,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-13,8034,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-14,8172,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-15,8248,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-16,8340,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-17,8729,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-18,9020,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-19,9435,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-20,9531,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-21,9814,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-22,10188,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-23,10430,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-24,10396,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-25,10729,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-26,10926,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-27,11419,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-28,11696,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-29,12001,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-30,12495,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-01,12974,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-02,13291,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-03,13470,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-04,13668,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-05,13899,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-06,14099,TB Ca nhiễm 7 ngày,7_days_avg_case
